Age,Gender,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA,StudyTimePerAbsence,TotalExtracurricular,Ethnicity_1,Ethnicity_2,Ethnicity_3,ParentalEducation_1,ParentalEducation_2,ParentalEducation_3,ParentalEducation_4,StudyTimeCategory_Moderate,StudyTimeCategory_High,StudyTimeCategory_Very High
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,2,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,False,False,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,True,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,4,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,False,False,True,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,4,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,1,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,1,0,1,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,False,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,True,True,False,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,0,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,True,False,False,False,False,True
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,1,1,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),1,3,0,0,0,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,True,True,False,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,0,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,1,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,False,True,False,False,True,False
StandardScaler(),0,StandardScaler(),StandardScaler(),1,0,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,4,0,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,1,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,False,True,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,4,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,False,True,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,True,False,False,True,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,3,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,False,True,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,0,0,1,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,1,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,False,False,False,False,True
StandardScaler(),0,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,False,False,True
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,0,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,1,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),1,4,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,1,0,0,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,0,1,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,False,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,True,False,False,False,True,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,2,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,4,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,False,False,True,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,2,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,1,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,0,0,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,1,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,True,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,1,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),1,3,1,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,False,False,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,1,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,False,True,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,True,False,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,0,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,3,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,False,False,True
StandardScaler(),0,StandardScaler(),StandardScaler(),1,3,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,False,True,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),1,2,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,3,0,1,1,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,1,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,False,True,False
StandardScaler(),0,StandardScaler(),StandardScaler(),1,3,0,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,True,False,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,1,1,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,True,False,False,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,1,0,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,False,True,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),1,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,2,0,1,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,False,False,True,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,1,0,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),1,1,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,False,False,False,False,True,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,4,1,1,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,False,True,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,0,0,1,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,True,True,False,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,1,1,0,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,False,True,False,False,True,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,0,0,0,1,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,True,False,True,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,True,True,False,False,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),1,1,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,True,False,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,True,False,False,False,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,1,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,False,True,False,False,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,0,0,1,StandardScaler(),StandardScaler(),StandardScaler(),False,True,False,False,False,True,False,False,False,True
StandardScaler(),1,StandardScaler(),StandardScaler(),0,3,0,1,0,1,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,2,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,False,True,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,0,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,True,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),0,3,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,False,True,False,False,True,False,False
StandardScaler(),0,StandardScaler(),StandardScaler(),1,2,1,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,2,0,1,0,0,StandardScaler(),StandardScaler(),StandardScaler(),False,False,False,True,False,False,False,True,False,False
StandardScaler(),1,StandardScaler(),StandardScaler(),0,1,0,0,0,0,StandardScaler(),StandardScaler(),StandardScaler(),True,False,False,False,True,False,False,True,False,False
